Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
243	1.0	0.0	1.0	1.0	50.0	0.042217437	0.19311205	1.0469257	-0.007732585	122000	-0.30847403	9.689579e-05	0.0046802163	1.5165278e-07	1.5423701	0.025592338	0.396	1.0	150.71219182014465
244	1.0	0.0	1.0	1.0	50.0	0.03615019	0.19563538	1.0473815	-0.026126243	122500	-0.30609223	0.0001149978	0.0026955903	-8.638155e-06	1.5304612	0.03629838	0.784	3.0	151.2554681301117
245	1.0	0.0	1.0	1.0	50.0	0.047054198	0.19258043	1.0387858	-0.012372732	123000	-0.30855662	0.0001241831	0.0034282506	-2.5222602e-05	1.5427829	0.019107023	0.306	6.0	151.77615761756897
246	1.0	0.0	1.0	1.0	50.0	0.04387042	0.19381855	1.0524366	-0.002025172	123500	-0.308643	0.00021344061	0.00018182397	-2.5385423e-05	1.543215	0.0031358385	0.18	15.0	152.310364484787
247	0.9090909	0.27272728	1.0	0.09090909	45.2	0.04647004	0.20156668	1.0674194	-0.0071086437	124000	-0.30704987	0.0018387068	0.00034925342	-0.00014202448	1.5352494	0.01605093	0.588	3.0	152.8326222896576
248	0.9090909	0.27272728	1.0	0.09090909	45.2	0.043176055	0.1860015	0.97200143	-0.05031553	124500	-0.30667028	0.0014082695	-0.0012201071	-0.00012495997	1.5333514	0.0060031624	0.16	15.0	153.43472838401794
249	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.044640854	0.19663657	1.0158746	-0.053816468	125000	-0.305888	0.0029391095	-0.00059205294	-0.00016217097	1.5294399	-0.00068711734	0.03	15.0	154.0167636871338
250	0.77272725	0.3936479	1.0	0.09090909	38.0	0.055195376	0.18925881	0.9594472	-0.0004883334	125500	-0.30476516	0.0045230323	-0.0007133484	-0.00014375476	1.5238258	-0.0017279844	0.196	15.0	154.71422815322876
251	0.9	0.29999998	1.0	0.0	45.2	0.045891967	0.17128725	0.90609187	-0.013322137	126000	-0.30779418	0.0019538049	-0.00021225214	-0.00037374732	1.5389708	-0.0012110899	0.002	15.0	155.27468061447144
252	0.9090909	0.27272728	1.0	0.09090909	45.2	0.041330624	0.19970565	1.0380157	-0.03941904	126500	-0.30782607	0.0016366612	-0.0002245307	-0.00010599743	1.5391303	0.0009730687	0.0	15.0	155.87667536735535
253	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.04336272	0.1903587	0.9824084	-0.047318004	127000	-0.30615407	0.00238586	-0.0040064454	-7.629534e-05	1.5307703	0.0014789184	0.026	15.0	156.4362862110138
254	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.041861665	0.19252065	0.9808034	-0.030013524	127500	-0.30699417	0.002983391	-0.0011633039	-6.2096864e-05	1.5349709	0.0004316292	0.172	15.0	157.00417137145996
255	1.0	0.0	1.0	1.0	50.0	0.03723532	0.17703956	0.94561064	-0.020189688	128000	-0.30833092	0.00043156487	-0.00021186471	-0.00030504493	1.5416546	0.016417826	0.402	4.0	157.51580262184143
256	0.9090909	0.27272728	1.0	0.09090909	45.2	0.04112294	0.20175757	1.0740681	-0.03926672	128500	-0.30687094	0.0019170988	-0.0012492537	-0.00013954064	1.5343547	0.015000804	0.274	2.0	158.04391622543335
257	0.7520661	0.40487435	1.0	0.09090909	41.272728	0.071742654	0.2017054	0.99364936	0.0009066686	129000	-0.30299535	0.005490349	0.011614889	-0.0007237517	1.5149767	0.023957584	0.358	9.0	158.6894235610962
258	0.7181818	0.43112385	1.0	0.0	45.6	0.09329925	0.18084629	0.89592505	0.0162815	129500	-0.30142635	0.0063555865	0.05366546	-0.00076765753	1.5071318	0.08947755	0.782	1.0	159.27708411216736
259	0.9090909	0.27272728	1.0	0.09090909	45.2	0.044161655	0.15466985	0.82512563	0.0036002845	130000	-0.28181517	0.0029175326	0.0124510825	-0.0011004282	1.4090759	0.021244476	0.102	1.0	159.92951726913452
260	0.9090909	0.27272728	1.0	0.09090909	45.2	0.04745643	0.20402585	1.0625522	-0.0039768666	130500	-0.26911625	0.0016959459	-0.0051724613	-0.00017373578	1.3455813	0.027076492	0.92	1.0	160.50077962875366
261	0.66883117	0.44484073	1.0	0.0	32.857143	0.043696497	0.2010704	0.9730804	-0.022983342	131000	-0.27853772	0.008128204	-0.00019335747	-0.00068250764	1.3926885	0.054609165	0.918	1.0	161.08592009544373
262	1.0	0.0	1.0	1.0	50.0	0.016018288	0.15108451	0.80765915	-0.03307897	131500	-0.2842082	0.0022563816	0.010601938	-0.0020282438	1.4210409	0.029047081	0.2	1.0	161.61102724075317
263	0.9	0.29999998	1.0	0.0	45.2	0.038782943	0.21099325	1.1116198	-0.021296099	132000	-0.28147832	0.0024581566	-0.0022543669	-0.000520683	1.4073915	0.018311584	0.118	1.0	162.15655779838562
264	0.8181818	0.36363637	1.0	0.09090909	45.2	0.057440028	0.18148498	0.9634956	-0.029046662	132500	-0.27303106	0.0031671035	0.010076046	-0.00013518264	1.3651553	0.05165647	0.558	1.0	162.70347714424133
265	0.8090909	0.38235894	1.0	0.0	50.0	0.073642686	0.20125635	0.95317787	-0.054987423	133000	-0.28598055	0.0046556653	0.0029076934	-0.0006749523	1.4299028	0.021043131	0.74	1.0	163.2825825214386
266	0.9090909	0.27272728	1.0	0.09090909	45.2	0.04008244	0.16749367	0.8794141	-0.06313109	133500	-0.29920805	0.0023017954	0.010491431	-0.00046808424	1.4960402	0.108874395	0.96	2.0	163.7757751941681
267	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.060250755	0.20339589	1.0591645	-0.019699126	134000	-0.3027105	0.0036652156	0.013538063	-0.0003499235	1.5135525	0.017729111	0.47	1.0	164.33731842041016
268	0.9090909	0.27272728	1.0	0.09090909	45.2	0.045417633	0.17676842	0.94735533	-0.008391976	134500	-0.29392365	0.0018685068	-0.0064301193	-0.00017224718	1.4696182	0.06548575	0.956	2.0	164.85982394218445
269	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.049710225	0.19857031	1.0328528	0.0011350214	135000	-0.3068688	0.0028622064	0.0031633973	-0.00014087325	1.534344	0.017205553	0.642	2.0	165.39375376701355
270	1.0	0.0	1.0	1.0	50.0	0.053087816	0.17721814	0.9713679	0.004873924	135500	-0.30655032	0.0004430752	-0.0007395148	-0.00010432012	1.5327516	0.03151677	0.57	4.0	165.9366970062256
271	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.068095855	0.2061169	1.1005191	0.009220548	136000	-0.30663368	0.0034926678	-0.0007392764	-0.0002456049	1.5331684	0.00091927196	0.198	15.0	166.50307393074036
272	0.9090909	0.27272728	1.0	0.09090909	45.2	0.042804774	0.17144084	0.9243142	-0.01066643	136500	-0.30781195	0.0019498165	-0.00021365285	-5.8520585e-05	1.5390596	0.010696201	0.234	15.0	167.10798001289368
273	0.6753246	0.4355977	1.0	0.09090909	32.857143	0.038541917	0.20969687	1.0297978	-0.03672245	137000	-0.30295718	0.0072831307	0.0003954172	-0.0005691494	1.5147859	0.004230238	0.198	15.0	167.78878569602966
274	1.0	0.0	1.0	1.0	50.0	0.027853254	0.15216123	0.85876477	-0.01590053	137500	-0.3091395	0.0020915135	7.176399e-05	-0.0017186509	1.5456975	0.015402612	0.358	3.0	168.30690050125122
275	0.9090909	0.27272728	1.0	0.09090909	45.2	0.092698425	0.20393808	1.1308912	0.021013476	138000	-0.30387312	0.0019331675	-0.0021264553	-0.00032921322	1.5193657	0.006219503	0.51	15.0	168.8917887210846
276	1.0	0.0	1.0	1.0	50.0	0.05394541	0.18900263	1.0419264	0.002547197	138500	-0.30918223	0.00016590668	-0.00056391954	-3.2888434e-05	1.5459111	0.008744572	0.164	15.0	169.40921211242676
277	0.9090909	0.27272728	1.0	0.09090909	50.0	0.13902521	0.32355282	1.0633318	-0.00626643	139000	-0.2793959	0.00524455	0.008939415	-0.0028684025	1.3969796	0.026685841	0.526	2.0	169.93337035179138
278	0.77272725	0.3936479	1.0	0.09090909	38.0	0.066697255	0.17081599	0.90041405	0.008636512	139500	-0.30237386	0.0042249896	0.006924957	-0.000108938664	1.5118692	0.017258735	0.13	1.0	170.46044611930847
279	0.7062937	0.44128036	1.0	0.0	35.76923	0.06973768	0.19534028	0.993123	-0.0021561757	140000	-0.29325244	0.0076435963	0.0009872913	-0.0011869315	1.466262	0.022055019	0.282	4.0	171.11989784240723
280	0.9090909	0.27272725	1.0	0.09090909	45.2	0.057550713	0.15217851	0.8458638	0.006748073	140500	-0.3026534	0.0031910837	-0.0046326816	-0.0012659874	1.5132669	0.019523907	0.164	1.0	171.72617268562317
281	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.053514842	0.20574766	1.0948068	-0.0076309666	141000	-0.3056378	0.0031038488	0.0055162013	-0.00028825528	1.528189	0.020269055	0.546	3.0	172.26376056671143
282	1.0	0.0	1.0	1.0	50.0	0.044657957	0.17349946	0.96321094	0.0060905516	141500	-0.30714235	0.0006422227	0.0045844913	-0.00037030585	1.5357116	0.017072422	0.96	4.0	172.7943150997162
283	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.042381722	0.20985581	1.1018676	-0.039717913	142000	-0.30160722	0.00330957	-0.0026385784	-0.00048019853	1.508036	0.017455881	0.634	3.0	173.3284375667572
284	1.0	0.0	1.0	1.0	50.0	0.040054273	0.168398	0.9568674	-0.009659089	142500	-0.30834812	0.000993581	0.010723889	-0.0006865687	1.5417408	0.031227514	0.774	2.0	173.82614827156067
285	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.045578174	0.21258134	1.1301792	-0.015539654	143000	-0.306059	0.0037474497	0.0021704137	-0.000608125	1.530295	0.0180365	0.362	4.0	174.39423632621765
286	0.9090909	0.27272728	1.0	0.09090909	45.2	0.038708154	0.1752492	0.9443285	-0.0051842257	143500	-0.3056896	0.0019030635	0.00040900707	-0.00022842293	1.528448	0.021771045	0.59	5.0	174.94179821014404
287	1.0	0.0	1.0	1.0	50.0	0.04231026	0.190113	1.0441922	-0.0025421157	144000	-0.30752453	0.00018110606	-0.0018606186	-2.2431617e-05	1.5376226	0.0015925285	0.378	15.0	175.49323415756226
288	0.9090909	0.27272725	1.0	0.09090909	45.2	0.03851729	0.20316479	1.081612	-0.074792616	144500	-0.3054005	0.0015033213	-0.0018007457	-0.000116761774	1.5270025	0.009636099	0.592	15.0	176.05627870559692
289	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.04669407	0.19226015	1.0080789	-0.0009883046	145000	-0.307002	0.0026768537	-0.00029203296	-6.6992594e-05	1.53501	0.0010134903	0.0	15.0	176.6364347934723
290	0.8090909	0.38235894	1.0	0.0	45.2	0.06305964	0.19171774	0.9823176	-0.04366728	145500	-0.28892154	0.003536499	0.0042257607	-0.00036523957	1.4446076	0.015004858	0.354	1.0	177.18024611473083
291	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.0498516	0.17524183	0.9344369	-0.0081943795	146000	-0.3046555	0.0031552154	-0.0009793639	-0.0001671752	1.5232774	0.026649121	0.4	3.0	177.74616527557373
292	0.77272725	0.3936479	1.0	0.09090909	38.0	0.05143641	0.1959388	1.0114193	-0.0025470704	146500	-0.30628365	0.003763815	0.002181381	-0.00013321545	1.5314182	0.032777186	0.378	4.0	178.3051176071167
293	0.9090909	0.27272728	1.0	0.09090909	45.2	0.040695257	0.1752675	0.95652544	-0.0066872835	147000	-0.30518433	0.0018921702	-0.0006625354	-0.00020693813	1.5259216	0.015343443	0.45	4.0	178.8732328414917
294	0.9090909	0.27272728	1.0	0.09090909	45.2	0.048411056	0.19349839	1.0494232	-0.007583633	147500	-0.30751792	0.0017833461	0.0014813244	-8.126395e-05	1.5375896	0.020587884	0.436	4.0	179.43853044509888
295	0.8181818	0.36363634	1.0	0.09090909	45.2	0.03673602	0.19706495	1.0241733	-0.11395921	148000	-0.30666655	0.0067374734	-0.0072321	-0.0007775463	1.533333	0.0020293964	0.218	15.0	180.07593059539795
296	1.0	0.0	1.0	1.0	50.0	0.049390975	0.15711574	0.8990376	0.0044754148	148500	-0.30906218	0.0015532748	0.0064563155	-0.0012889544	1.5453107	0.021076307	0.38	11.0	180.63153457641602
297	0.77272725	0.3936479	1.0	0.09090909	38.0	0.061798543	0.21848986	1.1257575	0.005297117	149000	-0.30391213	0.0057708784	0.0027619898	-0.0012624469	1.5195606	0.0246919	0.79	2.0	181.18264031410217
298	0.9090909	0.27272728	1.0	0.09090909	45.2	0.04090073	0.161834	0.864244	-0.010041796	149500	-0.30554157	0.002484156	-0.0020997226	-0.00076551037	1.5277078	0.006524257	0.144	15.0	181.802321434021
299	0.9090909	0.27272725	1.0	0.09090909	50.0	0.05465607	0.18845817	1.0585408	-0.008786783	150000	-0.28500617	0.0020998372	0.01097852	-0.00016328716	1.4250308	0.049114775	0.348	1.0	182.31727766990662
300	0.9090909	0.27272728	1.0	0.09090909	45.2	0.11258779	0.21692169	1.0186453	0.010165982	150500	-0.29711306	0.0045913667	-0.0012802482	-0.00089470064	1.4855652	0.01962533	0.424	2.0	182.8832929134369
301	0.7181818	0.43112385	1.0	0.0	45.2	0.086598314	0.19680032	0.9408414	-0.06721459	151000	-0.287322	0.005818901	0.023629189	-0.0007454697	1.4366103	0.10898551	0.77	1.0	183.41820120811462
302	0.8264463	0.36867285	1.0	0.0	41.272728	0.01616937	0.1708148	0.9192667	-0.15381572	151500	-0.29714546	0.003958713	0.0015664995	-0.00058811856	1.4857273	0.11697798	0.712	2.0	183.9900414943695
303	0.9090909	0.27272728	1.0	0.09090909	45.2	0.03659358	0.19024469	0.99349064	-0.015902698	152000	-0.30788225	0.0016227416	0.013953745	-7.402734e-06	1.5394112	0.047201782	0.352	1.0	184.5275022983551
304	0.9090909	0.27272725	1.0	0.09090909	45.2	0.03705397	0.18400943	0.99119765	-0.014561139	152500	-0.29547593	0.0018836114	-0.0043727756	-6.505009e-05	1.4773797	0.050342802	0.956	3.0	185.08264470100403
305	0.9090909	0.27272728	1.0	0.09090909	45.2	0.026330398	0.20066935	1.0440512	-0.12226645	153000	-0.30229786	0.0018242564	0.0007188916	-0.00019612839	1.5114893	0.02538094	0.262	1.0	185.60079503059387
306	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.03961763	0.19448124	1.005095	-0.028526336	153500	-0.30213615	0.0029563108	0.005765587	-0.00035488	1.5106807	0.021978278	0.286	1.0	186.1462802886963
307	0.8181818	0.36363634	1.0	0.09090909	45.2	0.07379041	0.18650004	0.97000617	-0.013484761	154000	-0.28865036	0.0041781096	0.011007428	-0.0003445032	1.4432517	0.02579502	0.704	1.0	186.79999685287476
308	1.0	0.0	1.0	1.0	50.0	0.036961365	0.16888788	0.93033767	-0.042249873	154500	-0.29015493	0.000927253	0.0019412637	-0.0006927763	1.4507748	0.06400847	0.722	2.0	187.30028533935547
309	1.0	0.0	1.0	1.0	50.0	0.05119684	0.20764975	1.127157	-0.001071468	155000	-0.3066841	0.00029953112	0.013597429	-0.00010916873	1.5334207	0.031494748	0.302	1.0	187.86913990974426
310	0.9090909	0.27272728	1.0	0.09090909	50.0	0.06733481	0.20218106	1.028858	-0.03509458	155500	-0.29942358	0.0025770506	0.0076076984	-0.0004561022	1.4971179	0.043384623	0.43	10.0	188.45132637023926
311	0.9090909	0.27272728	1.0	0.09090909	45.2	0.049266145	0.18156978	0.98792374	-0.0075933337	156000	-0.30572763	0.0017141314	-0.00093498826	-4.9837166e-05	1.5286381	0.032555442	0.296	4.0	189.01030254364014
312	1.0	0.0	1.0	1.0	50.0	0.047626413	0.19053596	1.0455234	-0.004809417	156500	-0.30804965	0.00011927899	0.00055906177	-1.4533485e-05	1.5402483	0.042314176	0.694	3.0	189.5393831729889
313	0.9090909	0.27272725	1.0	0.09090909	45.2	0.05850398	0.19171393	1.0485096	0.0036577135	157000	-0.30639145	0.0015168459	0.00079864264	8.648017e-05	1.5319573	0.017606508	0.726	3.0	190.0768141746521
314	0.8264463	0.36867285	1.0	0.0	41.272728	0.063219205	0.19748223	1.0416853	0.012561522	157500	-0.306081	0.0031289388	0.001210779	-0.00026147417	1.5304049	0.021549838	0.384	4.0	190.68185138702393
315	1.0	0.0	1.0	1.0	50.0	0.047838558	0.17958479	0.9972078	2.3275614e-05	158000	-0.30873376	0.00033916582	0.004502237	-0.00019630247	1.5436687	0.021307308	0.398	3.0	191.2145130634308
316	1.0	0.0	1.0	1.0	50.0	0.061879773	0.19582129	1.0811423	0.009595625	158500	-0.30851117	0.00014942781	-0.0014714003	-9.736978e-07	1.5425558	0.008304965	0.356	15.0	191.72954559326172
317	0.9090909	0.27272728	1.0	0.09090909	45.2	0.06400534	0.19937596	1.0860097	0.009673633	159000	-0.3077066	0.0019389819	-0.00014421344	-0.00014732592	1.538533	0.00021626019	0.0	15.0	192.30195879936218
318	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.050907504	0.18711498	0.9860578	-0.019619592	159500	-0.30697346	0.0029429947	-0.0002645254	-8.879183e-05	1.5348673	-0.0009950916	0.0	15.0	192.87263131141663
319	0.9090909	0.27272728	1.0	0.09090909	50.0	0.12109645	0.28353664	0.9941858	-0.0021138787	160000	-0.28065225	0.0040687975	-0.00071159005	-0.001584352	1.4032614	0.0011564348	0.32	15.0	193.42641425132751
320	0.8181818	0.36363634	1.0	0.09090909	45.2	0.10693046	0.25552747	0.9008521	-0.00026130676	160500	-0.28406703	0.0048822747	0.0055065155	-0.002020222	1.4203349	0.006797231	0.32	15.0	194.01853847503662
321	1.0	0.0	1.0	1.0	50.0	0.041623246	0.1564937	0.8932017	-0.001597926	161000	-0.3093058	0.0017060024	0.0062422156	-0.0011936583	1.5465289	0.022500096	0.78	3.0	194.5376808643341
322	0.9090909	0.27272728	1.0	0.09090909	45.2	0.041760612	0.22288835	1.1772808	-0.09635584	161500	-0.30405593	0.0026794272	0.0014879704	-0.0008623586	1.5202796	0.026232515	0.452	2.0	195.03552985191345
323	0.8264463	0.36867285	1.0	0.0	41.272728	0.04829768	0.17813575	0.9423889	-0.022971816	162000	-0.30556828	0.0039248113	0.0034344494	-0.00010073488	1.5278413	0.03750672	0.42	1.0	195.63293480873108
324	0.9	0.29999998	1.0	0.0	50.0	0.07904874	0.1866979	0.9524305	0.0041068643	162500	-0.29554403	0.00297992	0.00093591213	-0.0006167744	1.4777201	0.032284707	0.498	2.0	196.20826601982117
325	1.0	0.0	1.0	1.0	50.0	0.047440197	0.17951418	1.039965	-0.01346416	163000	-0.3076158	0.00045908344	0.004536867	-0.00020547019	1.5380789	0.01852924	0.252	11.0	196.80429792404175
326	1.0	0.0	1.0	1.0	50.0	0.07785458	0.19544569	1.1391112	0.013036676	163500	-0.308338	0.00029514413	-6.747246e-05	-4.2508298e-05	1.5416899	0.0050868997	0.426	15.0	197.37198424339294
327	1.0	0.0	1.0	1.0	50.0	0.08060483	0.17970523	1.0540786	0.023263037	164000	-0.30502152	0.00069345033	0.0031040907	-0.00025895023	1.5251076	0.023583999	0.554	3.0	197.89974188804626
328	1.0	0.0	1.0	1.0	50.0	0.06447955	0.20792697	1.1450948	0.015021689	164500	-0.30879796	0.00045572617	0.011206865	-0.00010823351	1.5439898	0.015218563	0.56	10.0	198.43148803710938
329	1.0	0.0	1.0	1.0	50.0	0.066577375	0.17580979	1.0390055	0.01105082	165000	-0.30632308	0.0006061922	0.0029408038	-0.00023805871	1.5316154	0.021834591	0.632	2.0	198.94780039787292
330	0.7202797	0.41958043	1.0	0.09090909	35.23077	0.063666396	0.2325053	1.1530095	-0.0025754794	165500	-0.30365276	0.008504801	-0.00046530366	-0.0021565757	1.5182638	0.0021807777	0.158	15.0	199.5209014415741
331	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.032534476	0.14954847	0.8126068	-0.014566079	166000	-0.30320203	0.004461484	0.002375722	-0.0014180469	1.5160102	0.020054104	0.348	3.0	200.06437015533447
332	0.9090909	0.27272728	1.0	0.09090909	45.2	0.047534235	0.19199309	1.0813522	-0.0043143183	166500	-0.3074561	0.001213181	-1.090765e-05	-3.574486e-05	1.5372804	0.00040034534	0.184	15.0	200.6342897415161
333	1.0	0.0	1.0	1.0	50.0	0.04056089	0.19181553	1.0422387	-0.004692003	167000	-0.30889222	0.00015450295	-0.00055503845	-6.5801287e-06	1.544461	0.0018839407	0.14	15.0	201.17106580734253
334	0.7132867	0.43062392	1.0	0.0	35.23077	0.053021546	0.21568896	1.091712	-0.016444892	167500	-0.30435118	0.009072636	-0.0024300516	-0.0016554887	1.5217559	0.00018243409	0.002	15.0	201.76980566978455
335	1.0	0.0	1.0	1.0	50.0	0.037708595	0.14449242	0.8204243	-0.0058828294	168000	-0.3087453	0.0027673666	-0.0005284846	-0.0024230161	1.5437264	0.0047913846	0.03	15.0	202.3148467540741
336	0.9090909	0.27272728	1.0	0.09090909	50.0	0.090918496	0.23589614	1.1587286	-0.10512186	168500	-0.30106762	0.0035555637	0.01110816	-0.0012092341	1.505338	0.027063804	0.474	1.0	202.8317677974701
337	0.9090909	0.27272728	1.0	0.09090909	45.2	0.061786287	0.17947766	0.9980503	0.008403845	169000	-0.30558178	0.0017768025	0.0014676452	-9.907922e-05	1.5279088	0.025125796	0.566	4.0	203.39990520477295
338	1.0	0.0	1.0	1.0	50.0	0.05297308	0.19191684	1.0641925	0.0052397028	169500	-0.30887327	0.00018108971	0.00020098686	-1.4680991e-06	1.5443662	0.019850945	0.708	3.0	203.91227316856384
339	0.9090909	0.27272728	1.0	0.09090909	45.2	0.06716249	0.19344823	1.0629712	0.006605819	170000	-0.30608383	0.0015629344	-0.001262635	-7.925881e-05	1.5304191	0.0041370546	0.326	15.0	204.50232791900635
340	0.74380165	0.41896835	1.0	0.0	41.272728	0.14267565	0.33317763	1.0518448	-0.024828926	170500	-0.27469784	0.009127238	0.0028894544	-0.0038676644	1.3734891	0.01960607	0.464	5.0	205.10211396217346
341	0.77272725	0.3936479	1.0	0.09090909	38.0	0.06267436	0.15661353	0.8499579	0.014933117	171000	-0.30182216	0.005287023	-0.002541691	-0.00046461634	1.5091107	0.02407668	0.316	2.0	205.62854313850403
342	1.0	0.0	1.0	1.0	50.0	0.065553434	0.17815284	1.0281987	0.01658915	171500	-0.30845362	0.00048512392	0.001975298	-0.00025916315	1.542268	0.029211124	0.35	1.0	206.14035749435425
343	0.9	0.29999998	1.0	0.0	45.2	0.07394568	0.20993315	1.1409094	-0.015502825	172000	-0.30588555	0.0024709168	0.008969724	-0.00041097053	1.5294278	0.015320843	0.352	1.0	206.68220949172974
344	1.0	0.0	1.0	1.0	50.0	0.0475749	0.17888977	1.0099764	-0.00085953623	172500	-0.30186403	0.00041159397	-0.00042292476	-0.00024689094	1.5093201	-0.00026347875	0.432	15.0	207.24636697769165
345	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.06455858	0.20249704	1.0616262	-0.0015843362	173000	-0.2961083	0.003585094	-0.006682366	-0.0003678028	1.4805415	0.032114897	0.784	2.0	207.79182362556458
346	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.06043155	0.17917694	0.9678756	0.0055796504	173500	-0.30637297	0.0030701743	0.004146248	-0.000112274894	1.5318649	0.023456873	0.452	2.0	208.44074940681458
347	1.0	0.0	1.0	1.0	50.0	0.053662628	0.1713984	0.97859323	0.011270374	174000	-0.30671856	0.00074973487	-0.0020890534	4.0828134e-05	1.5335928	0.018312579	0.326	4.0	208.9786205291748
348	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.0880712	0.2167813	1.1750724	0.006347522	174500	-0.30605868	0.004484121	0.0019625723	-0.0008078618	1.5302932	0.020292465	0.446	3.0	209.50383377075195
349	0.9090909	0.27272728	1.0	0.09090909	45.2	0.09359149	0.16758455	0.9527197	0.034631852	175000	-0.30487406	0.002459228	-0.00053581595	-0.00044556148	1.5243703	-0.00024374103	0.164	15.0	210.13123631477356
350	0.9090909	0.27272728	1.0	0.09090909	45.2	0.09591655	0.19150041	1.0698173	0.0450905	175500	-0.30646327	0.0019742849	-0.0016712844	9.210128e-05	1.5323162	-0.0018070013	0.214	15.0	210.7203586101532
351	0.77272725	0.3936479	1.0	0.09090909	38.0	0.088451736	0.19397718	1.0360945	0.03773427	176000	-0.3051705	0.004869613	-0.001110971	-0.0003779633	1.5258526	0.00096115924	0.018	15.0	211.300696849823
352	0.8347107	0.35063148	1.0	0.09090909	41.272728	0.07643805	0.17263871	0.94873375	0.025040857	176500	-0.30694956	0.0032686251	-0.00038841367	-0.00017624092	1.5347477	0.0012709833	0.0	15.0	211.90543055534363
353	0.9090909	0.27272725	1.0	0.09090909	45.2	0.066842414	0.18393515	1.0742246	-0.0019767433	177000	-0.30797562	0.0016244998	-0.00024008751	-0.00011555175	1.5398781	0.0013531706	0.0	15.0	212.44803500175476
354	0.8347107	0.35063145	1.0	0.09090909	41.272728	0.072303504	0.1943881	1.0633277	0.012445286	177500	-0.30714867	0.0031622376	-0.00041022897	-0.00011365581	1.5357434	0.0006816225	0.0	15.0	213.01587176322937
355	1.0	0.0	1.0	1.0	50.0	0.067249924	0.17596026	1.0008401	0.006982036	178000	-0.30836266	0.001043467	0.0003376305	-0.00054696185	1.5418133	0.01710548	0.354	2.0	213.531067609787
356	0.9090909	0.27272728	1.0	0.09090909	45.2	0.06355115	0.20898135	1.1225615	0.0051388666	178500	-0.3069079	0.0020778684	-0.00043040514	-0.00023965421	1.5345395	0.017910633	0.444	6.0	214.15838408470154
357	0.9090909	0.27272728	1.0	0.09090909	45.2	0.030425811	0.18052222	0.9696639	-0.038293876	179000	-0.3077931	0.0017805747	-0.00048166513	2.1139742e-05	1.5389655	0.0010990131	0.064	15.0	214.72523546218872
358	0.6969697	0.4285496	1.0	0.09090909	38.0	0.0631371	0.21097264	1.0277258	-0.092784226	179500	-0.30586728	0.0064835106	-0.00087177753	-0.0011909162	1.5293365	0.004155386	0.184	15.0	215.35953211784363
359	0.77272725	0.3936479	1.0	0.09090909	38.0	0.048785698	0.16550636	0.8622975	-0.017319113	180000	-0.30440053	0.0043365597	-0.0016039312	-0.00029605208	1.5220027	0.017620405	0.348	3.0	215.96907758712769
360	0.7090909	0.4449905	1.0	0.0	45.2	0.12113691	0.22150505	0.9780255	-0.011898078	180500	-0.30402485	0.006573487	0.00450328	-0.0015950245	1.5201241	0.01576008	0.442	1.0	216.55786418914795
361	0.8264463	0.36867285	1.0	0.0	42.0	0.05559869	0.1667851	0.9188418	-0.012266815	181000	-0.30097505	0.0048065856	0.00023460388	-0.0005943263	1.5048753	0.031883936	0.416	3.0	217.21462488174438
362	1.0	0.0	1.0	1.0	50.0	0.05290215	0.17178375	0.9548882	-0.00035195798	181500	-0.30754304	0.00069987273	0.012398183	-0.00042703256	1.5377152	0.035106808	0.442	7.0	217.7218475341797
363	1.0	0.0	1.0	1.0	50.0	0.055679467	0.2030009	1.1846161	-0.009908818	182000	-0.3031997	0.00035583196	-0.0027240813	-0.00010622144	1.5159985	0.015331335	0.79	2.0	218.23239874839783
364	0.65584415	0.4625	1.0	0.0	34.0	0.08703697	0.21419719	1.0676094	0.014226049	182500	-0.2955954	0.013005646	-0.0025317073	-0.0037459582	1.4779772	0.018730968	0.48	7.0	218.837543964386
365	0.9	0.29999998	1.0	0.0	45.2	0.007815432	0.13739663	0.80717933	-0.08417233	183000	-0.3071079	0.0054643974	0.0004222691	-0.002973685	1.5355394	0.022009544	0.774	3.0	219.3687014579773
366	1.0	0.0	1.0	1.0	50.0	0.041654687	0.198791	1.1147394	-0.02064684	183500	-0.30811247	0.00032863085	-0.00079524517	0.0003609953	1.5405624	-0.0009467039	0.04	15.0	219.89628291130066
